Código do município,Município,RO,AC,AM,RR,PA,AP,TO,MA,PI,CE,RN,PB,PE,AL,SE,BA,MG,ES,RJ,SP,PR,SC,RS,MS,MT,GO,DF,Total
292975,SAUBARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
292980,SAUDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
292990,SEABRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1127,-,-,-,-,-,-,-,-,-,-,-,1127
293000,SEBASTIAO LARANJEIRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
293010,SENHOR DO BONFIM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
293030,SERRA DOURADA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
293040,SERRA PRETA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,24
293050,SERRINHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,699,-,-,-,-,-,-,-,-,-,-,-,699
293060,SERROLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,-,80
293070,SIMOES FILHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,860,-,-,-,-,-,-,-,-,-,-,-,860
293077,SOBRADINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
293100,TANHACU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
293110,TANQUINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125,-,-,-,-,-,-,-,-,-,-,-,125
293120,TAPEROA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,94,-,-,-,-,-,-,-,-,-,-,-,94
293130,TAPIRAMUTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
293135,TEIXEIRA DE FREITAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,545,-,-,-,-,-,-,-,-,-,-,-,545
293140,TEODORO SAMPAIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
293150,TEOFILANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,-,63
293160,TEOLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
293170,TERRA NOVA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,34
293180,TREMEDAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
293190,TUCANO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,224,-,-,-,-,-,-,-,-,-,-,-,224
293200,UAUA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,20
293210,UBAIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,19
293230,UBATA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,6
293240,UIBAI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1731,-,-,-,-,-,-,-,-,-,-,-,1731
293245,UMBURANAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,16
293250,UNA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,6
293270,URUCUCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,13
293280,UTINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,27
293290,VALENCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,13
293300,VALENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,135,-,-,-,-,-,-,-,-,-,-,-,135
293305,VARZEA DA ROCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,-,63
293320,VERA CRUZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,219,-,-,-,-,-,-,-,-,-,-,-,219
293330,VITORIA DA CONQUISTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,869,-,-,-,-,-,-,-,-,-,-,-,869
293340,WAGNER,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,19
293350,WENCESLAU GUIMARAES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,10
293360,XIQUE-XIQUE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
310020,ABAETE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310050,ACUCENA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
310060,AGUA BOA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
310080,AGUANIL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310110,AIMORES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,63
310150,ALEM PARAIBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,17
310160,ALFENAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
310170,ALMENARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310180,ALPERCATA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,168,-,-,-,-,-,-,-,-,-,-,168
310220,ALVARENGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310230,ALVINOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310300,ANTONIO DIAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310340,ARACUAI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,15
310350,ARAGUARI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,16
310400,ARAXA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
310420,ARCOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
310460,ASTOLFO DUTRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
310480,AUGUSTO DE LIMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310490,BAEPENDI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
310560,BARBACENA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310590,BARROSO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
310620,BELO HORIZONTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,188,-,-,-,-,-,-,-,-,-,-,188
310630,BELO ORIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,35
310650,BERILO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
310670,BETIM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
310710,BOA ESPERANCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310730,BOCAIUVA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,4
310740,BOM DESPACHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
310750,BOM JARDIM DE MINAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310760,BOM JESUS DA PENHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310800,BOM SUCESSO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310840,BOTELHOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310940,BURITIZEIRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
310990,CAETANOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
311090,CAMPANHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
311120,CAMPO BELO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
311140,CAMPO FLORIDO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
311160,CAMPOS GERAIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
311190,CANA VERDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
311260,CAPINOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
311280,CAPITOLIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
311340,CARATINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,14
311370,CARLOS CHAGAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,-,-,-,-,-,-,-,-,-,-,79
311440,CARMO DO RIO CLARO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
311450,CARMOPOLIS DE MINAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
311530,CATAGUASES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,15
311545,CATUJI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
311550,CAXAMBU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,14
311570,CENTRAL DE MINAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
311680,COLUNA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
311690,COMENDADOR GOMES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
311700,COMERCINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
311800,CONGONHAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
311840,CONSELHEIRO PENA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,31
311860,CONTAGEM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,24
311890,CORDISBURGO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
311920,COROACI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
311930,COROMANDEL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
311940,CORONEL FABRICIANO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,355,-,-,-,-,-,-,-,-,-,-,355
311995,CORREGO FUNDO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312000,CORREGO NOVO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
312015,CRISOLITA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
312020,CRISTAIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312060,CRUCILANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312080,CRUZILIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
312090,CURVELO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,7
312160,DIAMANTINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
312180,DIONISIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312230,DIVINOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
312250,DOM CAVATI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312340,DORESOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312370,ENGENHEIRO CALDAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,10
312390,ENTRE RIOS DE MINAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312410,ESMERALDAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,7
312420,ESPERA FELIZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,14
312460,ESTRELA DALVA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
312520,FAMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312570,FELIXLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
312670,FRANCISCO SA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
312675,FRANCISCOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
312680,FREI GASPAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312710,FRUTAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,15
312720,FUNILANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312733,GAMELEIRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,8
312770,GOVERNADOR VALADARES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,601,-,-,-,-,-,-,-,-,-,-,601
312800,GUANHAES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
312810,GUAPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312830,GUARANESIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312840,GUARANI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312870,GUAXUPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
312930,IAPU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312950,IBIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
312980,IBIRITE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
313020,IGARATINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313100,INHAUMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313115,IPABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,4
313130,IPATINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,419,-,-,-,-,-,-,-,-,-,-,419
313150,IPUIUNA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313160,IRAI DE MINAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
313170,ITABIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,14
313180,ITABIRINHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313220,ITAGUARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
313240,ITAJUBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,14
313250,ITAMARANDIBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313290,ITAMOGI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
313310,ITANHANDU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
313320,ITANHOMI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
313330,ITAOBIM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313340,ITAPAGIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,18
313350,ITAPECERICA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313380,ITAUNA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,12
313400,ITINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
313410,ITUETA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,298,-,-,-,-,-,-,-,-,-,-,298
313420,ITUIUTABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,4
313440,ITURAMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,6
313460,JABOTICATUBAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
313507,JAMPRUCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313620,JOAO MONLEVADE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,10
313630,JOAO PINHEIRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313650,JORDANIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
313652,JOSE GONCALVES DE MINAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313665,JUATUBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,7
313670,JUIZ DE FORA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,41
313720,LAGOA DA PRATA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
313753,LAGOA GRANDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313760,LAGOA SANTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
313800,LARANJAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
313810,LASSANCE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,28
313840,LEOPOLDINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
313880,LUZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313920,MALACACHETA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
313930,MANGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313940,MANHUACU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,6
313950,MANHUMIRIM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142,-,-,-,-,-,-,-,-,-,-,142
313960,MANTENA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
313970,MARAVILHAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
313980,MAR DE ESPANHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,9
314000,MARIANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
314080,MATIAS BARBOSA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,12
314085,MATIAS CARDOSO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314140,MEDINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
314170,MESQUITA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
314210,MIRADOURO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314220,MIRAI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3
314225,MIRAVANIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314250,MONJOLOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,16
314270,MONTALVANIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
314310,MONTE CARMELO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314315,MONTE FORMOSO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314330,MONTES CLAROS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,34
314390,MURIAE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314400,MUTUM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314410,MUZAMBINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314430,NANUQUE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
314465,NINHEIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
314480,NOVA LIMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,4
314490,NOVA MODICA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,5
314520,NOVA SERRANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
314535,NOVO ORIENTE DE MINAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314537,NOVORIZONTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314545,OLHOS-D'AGUA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
314620,OURO VERDE DE MINAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,6
314630,PADRE PARAISO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1
314650,PAINS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2
314675,PALMOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,8
314690,PAPAGAIOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,10
